origin_lat,origin_lon,dest_lat,dest_lon,cargo_weight_kg,hour_of_day,vehicle_type,num_stops,distance_km,eta_min
8.051388026806242,-2.443487849344173,10.278077782550842,-2.782742510375632,670.0199745910286,15,van,1,250.3813982387988,400.3092654025865
6.113982497771808,-2.2868058231528865,7.314753490274542,0.29830905309663747,275.2369484220091,17,truck,1,315.15568286757485,395.73614827808456
11.192661062972636,0.9470395368240956,4.663426081736083,-1.7930873979802102,80.25475356782005,10,van,3,786.1717203745865,1206.5620815921855
9.200189407588535,-0.3042416614830903,8.705657851859549,0.9701570359684784,224.0555625089938,13,motorcycle,5,150.39327786327718,353.8681887432539
9.312585776561775,-1.0462410735009606,8.520164921029012,-1.2667705854572677,1081.4437851670953,19,motorcycle,2,91.38267781554867,219.86003698851678
8.637580088478256,0.11093573337092222,10.725495746544514,-2.8746309895192526,1449.0973658270134,22,truck,4,401.22436862324616,552.6481173730944
10.688479592096348,-2.4598660310455394,9.183101042520375,-0.22773520650628498,1019.106096880205,8,truck,3,296.28631634140646,401.09361595552645
6.195018764698386,-1.3023163187906284,11.06546413187758,-1.8897412709676837,1537.5507927533758,5,motorcycle,2,545.4031121789676,1138.9904378484898
4.822321718792671,-0.7957210464601112,4.9846202683433445,-0.8741337696013405,448.59956623530553,13,truck,2,20.028810515026315,50.76436610152105
9.594932167356797,-0.440735329006932,6.162912274679004,-0.05059463690697319,1630.2965989236654,6,truck,1,384.03422737806204,499.48868026746715
10.479488473087958,-2.7350454892319584,10.963246793209102,0.8614255839952891,1885.777272804351,10,van,3,396.5897271049108,665.280481422634
5.760980569849319,0.9199617665892363,9.86106950545155,-0.40329314190851484,1771.7522542371894,6,truck,5,478.63719720834484,658.3478350042377
4.977428013457453,-2.981458693015674,9.945909486514406,-3.2534820637041983,212.6464152843614,17,truck,5,553.2828597824548,713.2750219661096
10.627875773017287,-1.0164744222952136,7.957075438929219,-0.7822556555097586,1120.9121525460703,10,motorcycle,3,298.0893556692058,645.357553942831
9.804444062342611,-3.0540648472027483,9.94638916268692,-0.8148783992213673,14.090888585826747,0,truck,2,245.80368972259865,315.9245646692317
5.143269576179841,-1.976057064824285,7.088215566810026,-0.19262077619734574,1081.4995443940031,8,truck,5,292.6570140121109,418.80471695140426
6.73577714800339,0.3322578135110663,10.927209167907318,-0.1521387298840695,248.5325473196571,9,truck,2,469.09371890327475,583.9281656849633
10.065895047178463,-1.0668106862465967,9.15900437135085,-0.3912506423084725,370.09339097091214,18,truck,4,125.11758889381905,199.29458032551298
9.96734369508475,-1.9698313155181866,5.453389768211687,0.7420639291447761,506.29291805214893,8,van,5,584.1048277762799,937.4348367251833
4.989804517235678,0.13192708709176015,8.906047149225184,-1.5177770779672775,95.54224298777957,9,truck,4,471.99021149879457,604.636894140849
8.529327160636143,-0.2987883544832135,5.5343020182936,-1.6472636445919844,1245.5544770644215,5,van,2,364.76142380853355,594.9747888466524
10.304034470879724,-0.9125655931112218,7.1272687012802765,-1.9373242973864326,1163.1135089551024,8,van,2,370.75757694126986,602.7454564659236
10.686782439863304,-0.22568227466607915,6.256634622203059,1.08064275782408,1622.359757597874,14,motorcycle,0,513.122953809497,1059.3698825229685
8.139095956206969,-2.2891895854084345,10.211633341599367,0.7384872603315804,726.7905899290001,3,truck,0,404.42032168801563,495.9626229650141
8.302309879442381,-0.6690609628014883,10.795518069714571,-1.0634113454973253,393.74100680508906,4,van,3,280.5836868785982,457.0563570268687
9.037753269579131,-1.8950406024956377,9.285779973077616,-1.4924238945676833,1311.2197069266404,14,van,2,52.096650280216885,128.72171280216037
9.941271843601426,-2.2115362166270685,6.312229582490158,-1.288502883193336,737.748156930327,20,truck,0,416.12189944762116,518.6087490602804
10.880194738599481,-1.3338240333060614,7.1851122279687,-1.200643513992222,907.7179845446731,7,truck,5,411.1345489358153,558.4295386124834
7.743003913385936,-0.6840012851378541,9.61451459951952,0.9002345752641974,202.59851170532306,23,truck,1,271.3468962823209,335.0993842199728
10.255831335565942,-0.348435898541112,6.5669466819148115,-0.3957354560395143,1663.6586622723876,13,truck,4,410.2182424313643,569.2944988119356
10.995169730783164,-2.55023123850484,5.467008722189497,-2.9454690395181973,629.9577091987604,12,van,4,616.2391238550487,977.2563567511049
5.182072165169455,-2.6663053338932996,6.627988205199431,-2.9697120918103432,368.44255786019244,22,motorcycle,4,164.24320739278176,372.4319489029238
8.907209757225939,-0.970570818820883,7.357856507723909,-0.38580125456600944,910.3282967753952,17,van,3,183.91203993081263,320.4937671676814
8.410235973596201,0.05127979121576809,8.889364637065178,-0.10282284789055751,576.8641808416745,15,truck,3,55.905135387992225,103.69610703673672
6.365962815382859,-0.11125795046151898,10.213305341457591,-0.3698244120330165,540.852472696034,20,truck,4,428.74960226845644,567.5443379304857
9.952540402863045,-1.9103420023655575,8.344318975595014,-2.821006214438187,948.3501367268191,9,motorcycle,1,204.87236018004202,441.7938068803234
9.766009174871943,-2.0428542496406825,7.99333288065551,-2.4306789323922278,491.9742374115773,5,truck,4,201.66458799531836,294.8437600010865
5.926171379305737,-2.4499873865047803,7.965436278210041,0.377131800730123,639.4009614708658,10,truck,5,385.72664500612984,526.1069638401561
5.615472084760292,-1.5399430165397965,7.245368714264421,-2.228613539860581,1000.0193945980791,10,truck,5,196.561949211188,310.7981704147794
10.751071434726471,-0.5809908923939706,10.284203766672892,-1.2102774423546188,1623.8295207043984,5,truck,2,86.18644578398164,151.8168945749062
9.3714456389976,0.43448276803409547,4.937329757714609,0.30121621381058894,293.6230734118481,19,van,1,493.270257454182,753.3471655463084
6.548409619836295,-3.252706268180716,5.459277703066535,0.9859591270102062,1041.8062724717522,15,truck,0,484.116931168231,599.7588724698072
4.9725735944939204,0.9939545577918079,10.166751855889629,-2.860034898904986,1407.4510862224079,17,truck,3,716.8783378269526,917.2899662359222
7.430270806410668,-2.8615581620979915,8.114217692990433,0.7356647716656788,943.1418035637921,12,truck,5,403.5457519990956,557.0487449968435
10.771769984057904,-2.4533132597653022,10.766406899798659,-0.7872514565102868,69.6314416453486,0,truck,2,181.9956532186225,236.58668667786634
7.850375586340741,0.17225803499279113,4.9646079803988,-3.1009105468014915,1742.7178274651205,2,van,5,483.4805922566467,807.9601662032157
8.247527258926239,-0.7428598630134227,5.146924337938911,-0.29878051077064427,1432.5131307367521,11,truck,5,348.2410182676489,497.42161900015003
7.602048661035262,-0.5047899247341605,9.29371438770794,0.043756640288331816,623.1706398305694,6,truck,3,197.5430113333403,281.80749954945554
5.917767021676935,-0.7983224316717163,9.58114440608669,-2.7263777210102607,1498.910470288994,2,truck,4,459.39550593969534,623.0149389649044
8.23052524496634,-0.6886539985419469,5.0426357512348385,-3.2740788693358507,1577.3018186680504,13,van,1,455.1662629510891,721.6123128353927
6.726275299418373,-2.1718553126197424,10.94959680236196,0.5611608511418318,1233.703364235047,17,truck,5,557.37315497362,738.5869163711229
9.247161641283242,-1.7019264021623688,6.201692204908836,-2.158991840458828,72.74938236270938,12,truck,4,342.36424658278224,455.49168307651496
10.295635481004052,-1.2518321873535205,7.032510802976329,-2.5669048452459684,404.37945912578743,3,truck,3,390.5722905798942,509.4591593921415
7.878336538954255,-0.9065648504867982,8.922877132426926,-2.893998688464586,1623.3009491197786,13,van,0,247.5562736885625,406.5147176840449
10.905914061821697,-1.0060014548985916,8.888099874634811,0.4116660154368068,1701.9448986826703,16,truck,2,272.86427098703683,382.50524344074535
5.937078695911417,1.1828600390366377,8.509146567139247,-0.39043242757899055,1213.87486822031,20,truck,2,334.5326690434261,446.28859539857274
10.434647044341919,0.012343512744133811,7.025311578277745,-0.8003030523148285,394.5298821094917,2,van,2,389.4767259555444,611.4339696238976
11.146333917853479,-0.6060898084520137,7.251607943162707,-1.5315666507721442,753.5533394445918,2,van,0,444.8236466855262,677.5527844172958
11.074704154294874,-0.061782130208590136,5.135680229225836,-1.1043430618913792,1657.188991649933,15,van,5,670.2787310146915,1093.094692956057
7.65880946535454,-0.8311994510880494,5.735311937083213,-1.0537237067445533,291.62155300182764,17,truck,2,215.29019346633146,285.80089289479963
5.596210025779456,0.08433060779234314,4.503528878185621,-1.5954653014308804,439.83982113981733,12,motorcycle,3,222.21507828068044,479.542512663892
5.552357692702635,-0.4073827067096838,9.760420353380972,-0.862367674647516,843.6676525836968,20,van,1,470.5927951869031,736.1668992203151
7.877368916359842,-0.04531271862928543,8.253961639913008,-0.12797938178416057,446.42965253572237,11,van,5,42.85281365779225,119.44089723756963
7.772104503519186,-0.04903143222116002,10.721628791837304,0.02284873039647284,854.4651237868081,20,van,3,328.06697732471036,540.5015202267897
7.738879961751662,-1.3589855401959052,5.036781299107766,-1.2818172322547583,1866.9879293309273,17,truck,3,300.5806252598842,424.59487167322806
5.058973360122799,-1.533022771728256,5.801412315861646,-0.18676820533600358,90.59510621797045,18,truck,0,170.36280795186465,210.91258240322603
8.110404944172997,-3.072135360563999,6.327306002333709,-0.5570712320707787,465.7303840305271,12,truck,5,340.99994663633015,470.7264894134622
8.529913181314416,-0.16133824459380852,8.227522182817244,-0.5021878081183115,259.0344517427078,7,motorcycle,4,50.364260584166196,145.37724368956376
4.811714884119523,-0.30589211072064293,6.820522277646066,-2.8053902122486427,570.9982580538023,2,truck,1,355.4409632672687,443.4391845596291
7.352380933678476,-0.6801802252740878,5.75387370116119,-1.123932774449603,1686.552984560969,1,truck,4,184.3813024249677,292.49911770295336
4.983102484925464,-3.1182418571097443,10.463820294378046,0.9753455310878296,1102.306446564619,15,van,0,758.0827466358451,1154.2232546542562
7.844422679602619,-3.0465767282602356,10.8083916083788,-2.8170432316585234,677.2012900245486,1,truck,1,330.5389857996199,420.5244504554057
10.78679591717929,-2.3889205282147823,5.43735679744873,0.7514357960989413,220.46394150015624,17,truck,0,687.9225693540589,831.8486948811156
7.152586076293339,-2.875375643790472,7.469573045923825,-2.2821856525989195,1561.0154719853829,21,truck,1,74.31414139688253,134.15394846615476
8.474102872552333,0.6824682567342504,10.221609960350573,-1.7148061352010808,1287.6360988624174,9,truck,3,327.0075223497886,445.7810885690714
5.264880754993318,-1.4399362282647594,6.038871078983364,-1.8706039580732077,1070.4209410762821,23,truck,1,98.37665312735834,154.28006195298804
7.628278188175444,-2.433546100456028,8.029104625850604,-2.7810605647334974,1688.3712754535734,23,motorcycle,1,58.75333756257276,159.02467987907764
11.015093367300338,-3.0895770084250875,8.900743128780867,0.9399703679485585,1676.7342961752117,11,truck,5,500.0068675147136,687.3226933214271
9.153144904760865,0.4840235013338896,10.67490568325993,-3.2786905905213013,1146.5293163435751,9,truck,4,445.5166625823253,602.5491454218908
10.93013420439336,-3.158922699443614,10.273204429221684,-2.666529146459011,268.1630402986376,20,truck,0,90.73114958461635,114.94468985628158
5.44366323193528,-0.9762194503613468,9.487466664319092,0.8755932726935232,1089.9114263123242,3,van,0,493.81300574286666,767.027684991521
10.577129944091222,-1.583991109872968,8.584413262111145,-0.7206584304349448,176.9480921500616,17,van,3,240.95035545958726,395.01400559720594
8.64698849500201,-1.0373490020094511,10.586884155351576,0.21504133465209252,768.2945138556761,12,van,1,255.69374105964945,405.9572495311432
5.403630053187014,-0.32690825867214235,9.852029082453807,-1.9979845187145753,1785.127308886292,4,truck,0,527.79643956246,667.654053226228
9.193675401366834,-1.5689167551479022,5.732687519368456,-3.2041500035843966,1307.9618213312408,20,motorcycle,1,424.96932050910533,881.1819792812437
8.88891077685268,-1.1640121565796289,10.147037354652518,-2.982830118458631,1750.6805268228693,2,truck,5,243.6255350234262,380.860295695363
9.285514874303649,-1.4573584889026439,8.282878425114207,-0.5611589932750212,860.0639892625796,4,truck,5,148.75622534062518,249.69407218803397
6.076385421974781,0.5501240545241579,9.511582062184896,-3.1763626724647063,560.9946433790867,12,truck,3,560.7080018511184,713.7388067729567
4.747384691538472,-1.6990470072721773,5.408517754381965,-1.4362579312090953,1159.589377480385,4,motorcycle,2,79.06680466032931,197.73883475599044
8.427209199829296,-3.235999913748103,5.440403857043084,-2.598759187577189,1860.1025887322937,18,truck,3,339.4828470859511,474.01011597083783
6.826728859117054,0.7329909125489928,5.181304135656534,-3.279985905384478,462.581698215089,16,van,4,479.996608880451,767.7777401057482
5.343557069779394,-3.083333723563257,6.074570945559442,-0.4357776179048276,1798.3650573994548,16,truck,1,304.0009292947277,408.4925656298585
10.153517670693102,0.12351090522935637,10.759970348658413,-2.9153395980056804,31.352100121596784,20,van,1,339.0634059948477,516.3906358143637
6.023726114613893,-2.492304172823385,5.728638511747215,-0.12605510701187983,1316.6951076620999,3,truck,4,263.7806000827555,385.11908094647714
9.882008307631509,-2.9384603406583456,6.060017548795278,-0.8477669267287329,236.33017182810667,9,truck,3,483.3190262103775,614.8629906278436
9.520070599670316,0.8128945973137247,10.365076748629345,-2.5684290723783576,441.0355976049761,1,van,4,382.0677809121275,621.6437695066461
10.193022570084473,-0.8181276553799326,9.45696431621118,0.7431548622937498,868.5581163385829,2,van,3,189.63112221144135,329.8108571851257
10.612046270310914,0.6298127942849203,7.490073444448759,-1.872365375055338,1225.6592043269607,7,truck,2,442.70408177513883,573.5826203315058
6.202620563589866,-0.4183276442880972,5.217446970641746,-0.05910659260971718,1239.846552780523,23,truck,3,116.5334584043411,196.356376202929
9.288627904264375,-0.47733240599658444,10.520609830048372,-1.6138605207385646,798.3964916180443,15,truck,0,185.10546897485006,233.5911474435284
8.209561458761168,0.6513092334037771,6.601900137953858,-2.3186779924798566,903.6752488577101,21,van,4,373.0953646979915,616.2704408926814
10.929151636595893,-1.8586858774548687,10.52188632888932,-0.2531538152427393,1492.8928915225347,12,truck,2,181.15908509239296,263.67293140120466
9.762003926507827,0.26454002247332564,7.046629397091733,-1.0637119845132315,1673.067614286001,12,van,3,335.4232920684514,569.0132100600845
8.477828860550703,-2.802395305803967,8.955258644806491,-1.2382874378677355,1709.4805348663517,19,truck,2,179.92180897901125,267.6990682695314
6.766629616392036,-2.188508032564265,8.595203577082835,1.144770023177136,1408.8627488482573,6,van,5,419.82397651458194,707.631844034858
7.911004653440306,-2.8380127914302964,7.452285166158296,-2.1989777147128056,1254.2510876216202,7,truck,1,86.95206218230621,141.125264240282
7.299272984026578,-1.3699294551045806,8.532217086013352,-0.8426567054547065,814.7673387813348,12,truck,1,148.88845823439013,203.6006097967482
5.383088402746335,-1.3655259602546883,10.072143127609367,-2.5688327892497096,895.4986620652486,13,van,4,537.983112698101,865.9811967621343
7.182862766976364,-2.6289064419939105,9.594033156598247,-1.124706473011082,1839.4709048544707,18,van,5,315.05383253088564,557.1386525461504
11.070031021201757,-3.0686566770246677,6.473368763730868,-1.9312974794762159,1795.8241407007015,19,truck,4,526.177396344694,706.9428156197254
6.378408219338304,-0.8514441907618768,6.472401655883372,-1.7044334566126647,1527.5831587979499,2,truck,2,94.82997476098483,167.24305155557113
5.634348094727647,-0.25692264640800033,7.454657755656086,0.6619542558845137,241.5572848586414,23,truck,0,226.4345042883247,279.14002776798014
5.8859151366787374,-0.8612166225854021,6.1546084696625165,0.33482304677387686,201.18236683090126,8,truck,5,135.5925522194813,214.7038557311005
4.991189174478345,-1.0890814202457362,9.610178655163203,-0.19706204789209236,1666.893469281496,16,truck,1,522.9409792755529,673.2683964403325
9.540285470920706,-2.7839635776508382,10.001625130711957,0.8262498078508544,1616.2240897572915,0,van,4,398.9231992362735,675.4986008509231
9.740282460665902,-1.2341428811471746,4.649985897123142,-2.6932009258482283,1109.644680676229,1,truck,0,588.4421162298714,733.3160383956434
7.909865058557301,0.19890014108239784,5.588220984985832,-1.0420614432406796,677.1039511478838,6,motorcycle,4,292.2656755243689,635.2962295363795
8.041989349877186,0.37697019088922623,11.124207375601651,-1.6551653430710132,925.6382922881779,9,motorcycle,5,408.769992376698,887.7686649608925
9.188264305741022,0.5124850270971013,5.750814637452105,0.589305371079428,896.819571342194,20,truck,5,382.3207584805379,525.0250366163415
9.255313014858299,-2.1651492698940142,10.218792866294574,-1.7739898539709458,422.6231428122535,8,van,4,115.39219582077853,218.05908945231582
7.5279865820742025,-2.1291002886559824,7.323522543593539,-0.3163287040537348,1421.528435468459,8,truck,3,201.16907153305755,298.40788655815226
5.001405734106455,0.6517240687663612,5.01039257669491,1.1712135281641576,903.6144832798125,23,truck,5,57.552936397133564,134.62172225737524
6.111152995935565,-1.3578159684219802,8.691352140045105,-1.910798915814224,803.9249792729933,19,truck,4,293.312111382959,410.43808764045997
7.973340203727187,-0.7610358391731213,5.361413826606403,-1.7913762625767466,1398.2195908284764,20,van,3,311.9262620375634,528.1344921073753
9.266637069764203,0.031828528650413634,6.411242898908111,-0.26752010487434985,71.48084301702212,18,truck,3,319.2127148223573,416.78552512948625
4.622880433442244,-1.0880479196477024,10.620090077179482,-2.8311072327111044,1529.3831139414265,5,van,4,693.9530918615955,1113.2302460114836
5.933214539487857,-1.3732118918040803,8.383661339413415,0.06871215739871861,1815.7794987846241,8,van,4,315.5119542228614,550.0670538412895
11.051422091871945,-0.3035187059894584,11.072958220518828,-0.39186915895244523,1877.0228461005804,23,truck,4,9.9345250039414,94.31385276494433
6.674016087158611,-3.1446892281685703,8.46084234220072,-0.7003160417327288,678.5264823461758,0,truck,3,334.76077963555474,443.9712085029196
6.119346154830206,-0.3206754231782365,9.060538117191241,0.6966681468832596,1199.013275492205,20,truck,4,345.73051363324777,479.53026430281164
10.979053941378101,-3.0554692387799824,4.942914622669189,-3.1102040006136633,1389.1292346123055,17,van,4,671.2151068721533,1074.2322480907521
6.73374068298007,-1.5190068802677419,5.290432441880436,-0.43987644149749494,1016.7235136386016,8,van,2,199.99089788592514,336.24792853030857
6.409794895819738,0.8545153382384711,6.226150743487067,-1.0032326244449945,284.0491765419546,13,van,4,206.33030379490995,358.9587617931183
10.943315895154008,-2.2876791606839717,9.830334203762236,0.8268858471772935,1110.5078514973518,9,truck,4,362.42591933130603,499.9273321123285
5.949574365487672,-2.4290627331537467,6.663348248853502,-3.1521966848825835,958.3612844226999,10,van,4,112.63552943565426,228.5081094768426
5.324730362534046,-0.23157128673876892,6.584563588961959,0.11755361729080116,459.7776539247979,18,van,0,145.31058977754657,226.3436710812445
10.18432067843775,-3.043971264927822,8.323786792019686,-2.4834210481150736,1825.5699553974434,14,motorcycle,0,215.83413459433729,464.949865902416
4.5035788575544435,-2.685189351980595,4.704747486903653,-1.082631910505187,1685.402082830397,5,truck,2,179.0240846075607,271.434057490255
11.164351302960815,0.42031569609747876,6.5868448576875185,0.080843719942989,1657.4840789785226,0,motorcycle,3,510.35926255903155,1086.9823490785168
6.631972352450973,0.28783750278369613,7.253087423975009,-1.6987464116699873,109.63137101627342,17,truck,0,229.8965184334361,274.5370209895646
8.414712316686952,-2.2099159135466606,9.047204913651054,-0.25874775333228106,911.3079860523152,17,truck,2,225.68281569050822,313.41509817038184
7.023655894259894,1.107812740921669,7.85894355893065,-1.7578420776036827,63.13035751434759,9,truck,0,329.327864766462,392.75779073040866
8.486391186804685,-0.43441228251255337,10.887183292986808,-0.8505364855720412,707.858614183745,22,van,2,270.8237480001238,437.9763046048455
6.211718462177903,-2.8725480626862616,9.589292009054013,-2.5275547183264764,1671.3455053126288,1,truck,1,377.48571536006415,493.2537685821068
9.60054105305261,0.2627038992257331,10.443584560757849,-0.34253754065213515,875.8842577137771,3,truck,1,114.80241224603412,162.45664033984292
7.385119651241441,-3.2138565715059,6.8363714827451805,-0.9675465085201975,193.07543259167957,17,truck,2,255.25627089512759,334.6626233209675
9.580966172742169,0.8703385563665265,8.532958717486162,-3.247873076022553,1954.9122925169456,22,van,4,466.97970509766594,781.5835702942196
4.817464220030175,-3.118821100091404,4.641163075529055,0.00467998237433509,827.8885516861077,5,motorcycle,0,346.6892423351764,711.7500853867613
5.44261471359417,-0.1390411706997945,5.661057268475101,-0.3321502004712711,218.38911329360553,23,motorcycle,1,32.35355112565821,77.68739016674577
4.704040158043936,-2.9708019366019203,7.007224610033538,-2.0953380433016475,208.6105199342249,11,van,3,273.79733065146814,448.2820636974665
8.82172267958319,-0.2536137426152987,4.545777879334695,0.6621006567115115,14.57850214983419,21,van,4,486.09454107425876,766.121120927117
6.650983868685236,-1.9034224651939082,7.643914700984765,0.7228369103859613,1477.2192136282818,1,truck,1,310.07590937757766,414.32749014028167
10.11266606894572,-3.0399554185881876,9.877364718708183,0.05360780104101348,549.9044041659537,9,van,3,339.7751583897784,546.5728536339774
8.894016247079884,-0.8666972707230172,8.180425826347525,-1.5090522868839218,338.7982608098263,19,van,3,106.232323530258,199.53852847930918
11.11208242142946,-3.0173915460319165,6.685833338553204,-2.354786207873391,675.9757883951111,10,truck,4,497.52730210326064,649.3184579798938
4.883749162740353,0.3369110510735931,5.089029734599535,-2.320817206186995,124.62558561094059,4,motorcycle,1,295.29064330187833,600.5953260757258
11.106417374427213,-2.1765947505385044,8.610283206067047,-0.6502979318924269,170.0923468945359,3,motorcycle,4,324.0256162605158,691.7083122664262
10.813818479187184,0.5313641792977863,8.496419111895023,0.9346000985573388,1168.9131130341652,21,truck,1,261.4462501961678,348.468672292632
4.986537134371872,-0.4241869073757618,9.414117073984865,-1.5182104548516144,1440.4658561999545,8,motorcycle,0,506.89440995175386,1045.6308857728661
5.0952990908004985,0.5860204642305584,4.69822886660791,-0.06913397399428112,1265.889966508288,10,motorcycle,3,84.95778383650637,227.67765171693313
5.864184252404878,0.009744720770199056,9.3479701735852,-2.2759714605359402,274.82281509469516,15,truck,5,462.0688246753796,613.0478457053919
